ActivityName,SelectedModuleID,ModuleTypeName,Category,TaskType,NodeType,UsageCount,IsOrphaned
PingServerName_Sucess,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
pingSuccess,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
PlainTextServersFailureConclusion,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
playAudio1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
plivoSendSMS1,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
pon_alarms,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
PON_LOSS_stuff,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
PORT,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
pow1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
PoweredOnError,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
PowerOFF,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
PingError,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
PingFailedLog,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
PowerOnVM,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
PowerOnVMError,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
logon_name,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
LogPath,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
LogsPathMemTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
LogsUploadSN,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
LogsUploadSNAfterRestart,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
logWinRMNotOK,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loop2FieldNameFail,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loop2FieldNameSuccess,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loop3Element,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loop3Label,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loop3Name,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loop4Name,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loop4SuperClass,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loopAddresses,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loopBottom,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loopOldReps,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
LogFolderTempPath,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
logicMonitorGetDevice1,NULL,INTERNAL,INTERNAL,INPUT,LEAF,1,0
logicMonitorGetDeviceProperty1,NULL,INTERNAL,INTERNAL,INPUT,LEAF,1,0
LogicSnapshotDelete,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lockExecutor2,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lockExecutor3,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lockExecutor4,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lockExecutor5,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lockRemoteExecutor,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
line_release_xml,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lineTemplate,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lineTotal,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
listAssistants,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
listBackupFiles,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthSalesOrder,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
location_string,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
LocationCity,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lmSetDeviceSDT1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
LMTeamEmail,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loadFile1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loadRemoteFile1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loadTemplateFile,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
loadToolData,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
localFileCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
localFiles,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
localListing,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
localSourceFileCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
localSourceFiles,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ListCluster_HOUSCVMMR2,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ListCluster_scvmm16,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
listFolderBox1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
listImagesFolder,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
listJiraTickets_CPSS,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
listJiraTickets_PROPS,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
LM_ACK_Alert,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
LM_ACK_FailedRestart,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthServerNotes,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthSqlValues,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthStorageProfilePayload,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthSubErrors,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthVmDataDiskPayload,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthVmPayload,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lcServerDomain,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
LdapErrorMsg,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthLogData,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthMyVar,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthPreviousRenewalDate,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthProductCode,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jsonStringArraytoTable1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lastQuery,NULL,INTERNAL,INTERNAL,INPUT,LEAF,1,0
jsonToTable4,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jsonToTable5,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jsonToTable6,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jsoNtoTableAdvanced5,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jsonToTableAfterRAW,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
key_is_here,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
keyName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
killService,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
L2OComment,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
L2OIssueType,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
L2OKey,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
L2OStatus,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
L2OSummary,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
L2OUpdated,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
labJira,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
Last_Name,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lastLogon,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
left1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
leftTrim1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
legacyActivity,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
legacyActivityCheck,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
legacyActResultCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
legacyCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
length_this_ssh_error,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthaccountName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthAttachPath,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthCompleteSpPayload,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthCurrColName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthCurrDataPoint,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
lengthDataDisks,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraGenericCommand2,7,INTERNAL,OTHER,TRANSFORM,LEAF,1,1
jiraGenericCommand2,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
jiraGenericCommand1,7,INTERNAL,OTHER,TRANSFORM,LEAF,1,1
JiraTICKETExists,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraTIcketNumber,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraTicketNumLength,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
JIraTicketStatusNotUpdated,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
jiraUpdateIssue1,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
jiraUpdateIssue16,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
jiraUpdateIssue2,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
jiraUpdateIssue5,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
jiraUpdateIssue6,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
jiraupdatestatusflagnotset,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
jiraUploadAttachment1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jobTitle,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
JSONBodyError,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
JSONBodySuccess,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jobFile,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
job_title_string,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jobDescription,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jsonData,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jsoNDataTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jsonSettingsSession,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ITOwnerNumber,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ITOwnerNumberTEMP,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
Its_2012,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ItsEmergency,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ItsEmergencyReboot,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ITSMproject,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ItsNOT_2012,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ItsNotEmergency,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ItsPhysical,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ItsRecurringReboot,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ItsScheduledReboot,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
JIRA,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
JIRA_Ticket,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraAddComment_DCO,7,INTERNAL,OTHER,TRANSFORM,LEAF,1,1
jiraAddComment_IAMS,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
jiraAddComment_L2O,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
jiraAddComment_NETOP,7,INTERNAL,OTHER,TRANSFORM,LEAF,1,1
jiraAddComment_PEOS,7,INTERNAL,OTHER,TRANSFORM,LEAF,1,1
jiraAddComment_SRES,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
jiraAddComment_UCC,7,INTERNAL,OTHER,TRANSFORM,LEAF,1,1
jiraAttachCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraAttachFilename,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isNumericNoCI,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isNumericWithCI,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isPeerExists,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsPreference_Emergency,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsPreference_Recurring,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsPreference_Scheduled,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsPreferrenceScheduled,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsProcessRunning,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsReasonHaveSpecialChar,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsRebootStatus_Success,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsReplyNoResponse1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsReplyNoResponse2,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsReplyNoResponse2_False,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsReplyNoResponse2_True,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsRequestorDisplayName_HasSpecialChar,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsRPC_Unavailable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsServer_notPhysical,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
issueListJson,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
issueListPageStart,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
issuesDataCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
issuesList,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
issuesResultTopLevel,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IssueType,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IssueType_PROPS,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsTimeDiffenceNegative,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsVirtual,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsWeekly,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraGenericCommand5,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
jiraGenericCommand6,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
jiraGenericCommand7,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
jiraGenericCommand8,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
jiraGetIssue1,27,Jira,BUSINESS,INPUT,LEAF,1,0
jiraGetIssueDCO,27,Jira,BUSINESS,INPUT,LEAF,1,0
jiraGetIssueIAM,27,Jira,BUSINESS,INPUT,LEAF,1,0
jiraGetIssueL2O,27,Jira,BUSINESS,INPUT,LEAF,1,0
jiraGetIssueNETOP,27,Jira,BUSINESS,INPUT,LEAF,1,0
jiraGetIssuePEOS,27,Jira,BUSINESS,INPUT,LEAF,1,0
jiraGetIssuePlaces,7,INTERNAL,OTHER,INPUT,LEAF,1,1
jiraGetIssueSRES,27,Jira,BUSINESS,INPUT,LEAF,1,0
jiraGetIssueUCC,7,INTERNAL,OTHER,INPUT,LEAF,1,1
jiraListAttachments1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraPlacesTickets,27,Jira,BUSINESS,TRANSFORM,LEAF,1,0
jiraProject,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraServiceLocation,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraStatusCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
jiraSubTask,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
JiraTicket,14,INTERNAL,OTHER,TRANSFORM,LEAF,1,1
jiraCreateIssue1,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
jiraDownloadAttachment1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
JiraCommentCompare,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ITOwner,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
inStr1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
inStrRev1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
internalTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IP_Address,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyActivityName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyAuthToken,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyAuthTokenToolComplete,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyCurrActivitySettings,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyCxnString,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptydbTableName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyEmpNum,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyEntityCaption,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyEntityCaptionNoCi,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyinputTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyOldRank,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyParseWorkflow,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptySamAccountName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyServiceName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyTermDate,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyToolParams,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmptyWfName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsHostType_Virtual,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsHyperVRestart_Succesful,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsItEmergencyReboot,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsITOwner_SpecialChar,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsLocationCity_Calgary,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsNOT_2016,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
insertVmRow,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
installedSoftwareList,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
InstallIIS,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
InstallIISError,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
insertLogEntrytoDB,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
InstallSuccess,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
InstallUpdateLogs,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
installRedis,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
InstallNotes,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
insertServerConclusion,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ipv4,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ipv4Count,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ipv4Html,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
Is_2016,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
Is_CheckUptimeCounter_3,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
Is_HyperVCluster_2012R2,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
Is_HyperVCluster_2016,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
Is_Priority_1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
Is_Priority_2,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isAlertHtml1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ISAM_chassis_spec_name,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ISAM_IP_ADDRESS,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ISAM_lambert_coordinates_a,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ISAM_Lambert_x,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ISAM_Lambert_y,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ISAM_left_8,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ISAM_partner_code,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ISAM_time_corrected,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ISAM_time_vs_Brussels_time_delta,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isam_version_command_duration,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isam_version_command_result,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isam_version_IP1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsamVersionLine_IP1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsApproval1_Approved,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsApproval2_Approved,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsApproval2_NoResponse,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsBusinessOwner_SpecialChar,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsDaily,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsDomainCorp,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
IsDomainKM,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmpty_Approval1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
isEmpty_Approval2,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
NCO_NODE_11,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
NCO_NODE_L6,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
NCO_NODE_R5,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myUsers,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myVariables,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myVariablesHtml,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myWorkflows,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myWorkflowsHtml,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
nameFirst,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
nameLast,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
NameNotExists,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
nameTemplateDeviceProfile,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
nameTemplatePhone,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
NAMING_CONVENTION_KAPUT_11,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
NAMING_CONVENTION_OK,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myObjectsRelations,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myQuery,NULL,INTERNAL,INTERNAL,INPUT,LEAF,1,0
myRow,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
mySQLQuery1,NULL,INTERNAL,INTERNAL,INPUT,LEAF,1,0
mySQLStatement1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myStartTime,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myTemplate,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
multiMemorySet1setWfDetailsFailure,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myExecutor,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myGroups,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myHosts,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
myMonthName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
msWfResultsFailure,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
msWfResultsSuccess,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
MultiCores,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
middleName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
min1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
multiMemorySet11,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
multiMemorySet12,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
multiMemorySet13,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
mod_st,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
multiSSHCommands1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
multiMemorySet20,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
multiMemorySet21,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
multiMemorySet22,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
multiMemorySet23,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
